RefSoil_ID,CDS_count,Coding Density,rRNA_count,Membrane_trans_count,Membrane_trans_density,TranscriptionFactor_Count,TranscriptionFactor_density,MAC_count,MAC_density,AntiBioticRelated_Count,AntiBioticRelated_Density,G/C Content,Genome_Size
RefSoil_195,5474,0.0009493446417611401,16,187,0.034161490683229816,107,0.019546949214468395,0,0.0,7,0.0012787723785166241,0.5644179939830904,5766083
RefSoil_196,3707,0.000916149010759252,6,139,0.03749662800107904,122,0.03291070946857297,31,0.008362557323981657,4,0.0010790396547073105,0.45100382202440015,4046285
RefSoil_197,3821,0.0009181498595502243,4,88,0.023030620256477362,55,0.014394137660298352,21,0.005495943470295734,5,0.0013085579691180318,0.5356461290407845,4161630
RefSoil_198,4704,0.0009373072183814235,8,52,0.011054421768707483,54,0.011479591836734694,20,0.004251700680272109,8,0.0017006802721088435,0.7332850864538384,5018632
RefSoil_199,4939,0.000937040159731292,8,200,0.04049402713099818,146,0.02956063980562867,0,0.0,5,0.0010123506782749544,0.554320819480418,5270852
RefSoil_200,4097,0.000988339428133346,26,53,0.012936294849890163,41,0.010007322431047107,13,0.003173053453746644,3,0.000732243104710764,0.3542418867271829,4145337
RefSoil_201,4586,0.000858164303097045,4,84,0.01831661578717837,111,0.02420409943305713,12,0.0026166593981683385,3,0.0006541648495420846,0.726236043836365,5343965
RefSoil_202,3404,0.0008940092190104599,16,33,0.009694477085781434,45,0.013219741480611046,22,0.006462984723854289,4,0.0011750881316098707,0.2783675244585322,3807567
RefSoil_203,3970,0.000974448822782368,14,69,0.017380352644836273,148,0.03727959697732997,32,0.008060453400503778,4,0.0010075566750629723,0.31644673250373456,4074098
RefSoil_204,2497,0.0009698104267243556,2,18,0.007208650380456548,7,0.002803364036844213,4,0.0016019223067681217,1,0.00040048057669203043,0.5384059687811926,2574730
RefSoil_205,1934,0.0009689810818217846,6,34,0.017580144777662874,9,0.004653567735263702,10,0.005170630816959669,2,0.001034126163391934,0.43985428207971194,1995911
RefSoil_206,5184,0.000910206160641906,4,0,0.0,0,0.0,0,0.0,5,0.0009645061728395061,0.6651368390668069,5695413
RefSoil_207,3760,0.0009476811929894779,18,48,0.01276595744680851,40,0.010638297872340425,7,0.0018617021276595746,7,0.0018617021276595746,0.45901669506769743,3967579
RefSoil_208,4307,0.0008983114372962139,14,216,0.05015091711167866,124,0.028790341304852564,14,0.00325052240538658,6,0.0013930810308799629,0.5316287176838874,4794551
RefSoil_209,2075,0.0009761687798172518,6,28,0.013493975903614458,7,0.0033734939759036144,11,0.005301204819277108,2,0.0009638554216867469,0.3878203303731505,2125657
RefSoil_210,5051,0.0009028886179368986,14,280,0.05543456741239359,185,0.03662641061176005,5,0.0009899029895070284,5,0.0009899029895070284,0.5446667096868991,5594267
RefSoil_211,3668,0.0009778856023140805,14,59,0.01608505997818975,39,0.010632497273718648,14,0.003816793893129771,3,0.0008178844056706652,0.40777882936322796,3750950
RefSoil_212,3324,0.0008323588257830909,2,27,0.008122743682310469,23,0.0069193742478941035,11,0.003309265944645006,2,0.0006016847172081829,0.5547516320393041,3993470
RefSoil_214,4033,0.0008216879993822568,16,64,0.015869080089263576,166,0.0411604264815274,27,0.006694768162658071,0,0.0,0.3491212339215136,4908189
RefSoil_215,6172,0.0009007447051330773,10,240,0.03888528839922229,229,0.037103046014257936,31,0.005022683084899547,7,0.001134154244977317,0.6565556176289107,6852108
RefSoil_216,6431,0.0009062313374261,10,148,0.023013528222671435,83,0.012906235422173845,16,0.0024879489970455605,4,0.0006219872492613901,0.6586303633013932,7096422
RefSoil_217,3110,0.0009272015596066877,6,99,0.031832797427652736,80,0.02572347266881029,0,0.0,4,0.0012861736334405145,0.5653595112246543,3354179
RefSoil_218,9629,0.0007296519994162178,8,71,0.0073735590403987954,103,0.010696853255789802,4,0.0004154117769238758,7,0.0007269706096167827,0.7049455235103437,13196702
RefSoil_219,1392,0.0009183845141369858,4,14,0.010057471264367816,6,0.004310344827586207,0,0.0,1,0.0007183908045977011,0.3153357678440066,1515705
RefSoil_220,3212,0.0010054180513858774,4,98,0.030510585305105854,106,0.03300124533001245,0,0.0,2,0.0006226650062266501,0.5557661132172095,3194691
RefSoil_221,3153,0.0009366739489377529,6,98,0.03108150967332699,78,0.024738344433872503,0,0.0,4,0.0012686330478908975,0.5649896647996564,3366166
RefSoil_222,5095,0.0009516160663423016,6,96,0.01884200196270854,58,0.011383709519136408,7,0.0013738959764474975,3,0.0005888125613346418,0.6467438667924281,5354050
RefSoil_223,5017,0.000905670214010395,10,136,0.027107833366553716,114,0.022722742674905323,23,0.004584412995814232,4,0.0007972892166633447,0.6734207725401224,5539544
RefSoil_224,5882,0.000989210674797411,28,53,0.009010540632437947,53,0.009010540632437947,10,0.0017001020061203672,3,0.0005100306018361102,0.35045083755805223,5946155
RefSoil_225,2441,0.000981119183271536,8,44,0.018025399426464563,61,0.02498975829578042,4,0.0016386726751331422,0,0.0,0.3409250494880375,2487975
RefSoil_226,2337,0.0009768629365578309,8,37,0.015832263585793753,57,0.024390243902439025,5,0.002139495079161318,0,0.0,0.34086664504220116,2392352
RefSoil_227,5467,0.0008883059646162727,14,274,0.050118895189317725,183,0.03347356868483629,27,0.004938723248582404,4,0.0007316627034936894,0.6117751966841344,6154411
RefSoil_228,1886,0.0009315010848579707,2,108,0.05726405090137858,19,0.01007423117709438,0,0.0,2,0.0010604453870625664,0.31899467029257333,2024689
RefSoil_229,2735,0.0008783338953385681,20,14,0.005118829981718464,32,0.01170018281535649,19,0.006946983546617916,0,0.0,0.5627178573148995,3113850
RefSoil_230,4523,0.0009510160501567925,0,137,0.030289630776033607,126,0.0278576166261331,20,0.004421843908910016,1,0.00022109219544550078,0.670445078875669,4755966
RefSoil_231,2288,0.000961811299180905,4,30,0.013111888111888112,28,0.012237762237762238,4,0.0017482517482517483,0,0.0,0.600959289066753,2378845
RefSoil_232,4119,0.0008675133012387812,14,116,0.028162175285263415,60,0.014566642388929352,8,0.0019422189851905803,2,0.00048555474629764507,0.4694365312610177,4748054
RefSoil_233,4481,0.0009324642818942946,14,166,0.03704530238785985,104,0.023209105110466415,4,0.0008926578888640928,4,0.0008926578888640928,0.502385368905011,4805546
RefSoil_234,4499,0.0009482131062061907,14,160,0.03556345854634363,104,0.02311624805512336,3,0.0006668148477439431,4,0.0008890864636585908,0.501543612533864,4744714
RefSoil_235,5991,0.0009125509340052486,10,165,0.02754131196795193,68,0.011350358871640794,30,0.005007511266900351,6,0.00100150225338007,0.616926928752026,6565113
RefSoil_236,6547,0.0009372468363445627,12,215,0.03283946845883611,160,0.024438674201924547,45,0.006873377119291278,6,0.0009164502825721705,0.7015837281236896,6985353
RefSoil_237,7203,0.0008924508176338767,12,327,0.045397750937109536,287,0.03984450923226433,21,0.0029154518950437317,4,0.0005553241704845203,0.6577291903031496,8071033
RefSoil_238,7050,0.0008999532790212593,12,107,0.015177304964539007,56,0.007943262411347518,38,0.005390070921985815,5,0.0007092198581560284,0.7061971676364036,7833740
RefSoil_239,3803,0.0009145452127538056,18,31,0.00815145937417828,50,0.013147515119642388,23,0.0060478569550354985,4,0.001051801209571391,0.2787948876850463,4158351
RefSoil_240,3922,0.0009093569163294256,18,31,0.00790413054563998,55,0.014023457419683834,24,0.006119326874043855,4,0.0010198878123406426,0.2779587835484767,4312938
RefSoil_241,4403,0.0008857780815088846,4,53,0.012037247331364978,33,0.007494889847831024,26,0.0059050647285941405,2,0.0004542357483533954,0.680490612019745,4970771
RefSoil_242,5839,0.000890433520193733,10,200,0.03425244048638466,190,0.03253981846206542,14,0.002397670834046926,2,0.0003425244048638465,0.6616117776950902,6557480
RefSoil_243,6835,0.000883295302742842,12,155,0.02267739575713241,83,0.012143379663496708,21,0.0030724213606437454,5,0.000731528895391368,0.6557205680125107,7738069
RefSoil_244,3694,0.0008898749622092218,14,147,0.03979426096372496,92,0.02490525175961018,9,0.0024363833243096914,3,0.0008121277747698972,0.3839588836333108,4151145
RefSoil_245,3059,0.0009935695683835055,18,48,0.015691402419091206,30,0.009807126511932003,10,0.0032690421706440013,3,0.0009807126511932004,0.4710857938715044,3078798
RefSoil_246,4617,0.0007654081281469265,2,62,0.013428633311674248,40,0.008663634394628547,15,0.003248862897985705,3,0.000649772579597141,0.6453444883651996,6032076
RefSoil_247,7144,0.0008256330874540059,12,170,0.02379619260918253,304,0.0425531914893617,0,0.0,9,0.0012597984322508398,0.71335704216253,8652754
RefSoil_248,2261,0.0008675589362599346,4,27,0.011941618752764263,15,0.006634232640424591,1,0.0004422821760283061,1,0.0004422821760283061,0.5108026627651455,2606163
RefSoil_249,3904,0.0008726264850184963,6,124,0.031762295081967214,100,0.025614754098360656,3,0.0007684426229508197,4,0.0010245901639344263,0.5627944611464398,4473850
RefSoil_251,2317,0.0008483264134502025,6,42,0.01812688821752266,22,0.009495036685369012,0,0.0,2,0.0008631851532153647,0.7028521634703397,2731260
RefSoil_252,7829,0.0008911760142633694,12,311,0.039724102695107934,258,0.03295440030655256,32,0.0040873674798824885,9,0.0011495721037169497,0.6152334752529334,8785021
RefSoil_253,7632,0.0008320582266322956,8,72,0.009433962264150943,21,0.002751572327044025,5,0.0006551362683438155,3,0.00039308176100628933,0.40843952560034497,9172435
RefSoil_254,4156,0.0008613551836234742,14,116,0.02791145332050048,60,0.014436958614051972,8,0.0019249278152069298,2,0.00048123195380173246,0.4690085192504386,4824955
RefSoil_256,1876,0.0009783266234172595,6,0,0.0,0,0.0,0,0.0,0,0.0,0.31856004505726027,1917560
RefSoil_255,7353,0.0008840563627110244,12,150,0.02039983680130559,85,0.011559907520739834,28,0.00380796953624371,5,0.0006799945600435197,0.6151784289766575,8317343
RefSoil_258,4346,0.0008451158874397423,4,85,0.019558214450069028,43,0.009894155545329039,21,0.0048320294523699955,4,0.0009203865623561896,0.6423862759091413,5142490
RefSoil_259,3670,0.000891054612907181,14,105,0.02861035422343324,67,0.018256130790190735,12,0.0032697547683923707,3,0.0008174386920980927,0.5273147085923644,4118715
RefSoil_260,5478,0.0009250079912382595,10,106,0.019350127783862723,41,0.007484483388097846,22,0.004016064257028112,2,0.0003650967506389193,0.6850395070271394,5922111
RefSoil_261,1834,0.0009852677225971743,6,38,0.020719738276990186,29,0.015812431842966195,4,0.0021810250817884407,2,0.0010905125408942203,0.31632036350684395,1861423
RefSoil_262,2068,0.0008930210062895798,2,32,0.015473887814313346,29,0.01402321083172147,0,0.0,1,0.00048355899419729207,0.4492124530656573,2315735
RefSoil_263,3691,0.0009125271860662958,4,43,0.01164995936060688,23,0.006231373611487402,27,0.007315090761311298,4,0.001083717149823896,0.5405985594876992,4044811
RefSoil_264,3683,0.0009194762954617116,4,46,0.012489818083084442,23,0.006244909041542221,26,0.0070594623947868584,2,0.0005430355688297583,0.3841149048280869,4005541
RefSoil_265,4431,0.0009021195227948563,8,102,0.023019634394041977,44,0.009930038366057324,12,0.002708192281651997,1,0.00022568269013766644,0.6550521747167923,4911766
RefSoil_266,6144,0.0009410826218157472,6,176,0.028645833333333332,174,0.0283203125,26,0.004231770833333333,8,0.0013020833333333333,0.6055289216715674,6528651
RefSoil_267,3645,0.0007866146457935754,6,100,0.027434842249657063,37,0.010150891632373114,16,0.0043895747599451305,3,0.0008230452674897119,0.5134936243210458,4633781
RefSoil_268,5315,0.0009138831488200677,4,170,0.03198494825964252,124,0.023330197554092193,28,0.005268109125117592,4,0.0007525870178739417,0.6405906487830997,5815842
RefSoil_269,4052,0.0008749458017284714,8,104,0.02566633761105627,44,0.01085883514313919,12,0.0029615004935834156,1,0.00024679170779861795,0.6548137997868345,4631144
RefSoil_270,4792,0.0009451085602734503,14,135,0.028171953255425708,91,0.018989983305509182,8,0.001669449081803005,5,0.001043405676126878,0.515864392699707,5070317
RefSoil_271,4754,0.0009421676713614522,14,137,0.02881783761043332,93,0.019562473706352546,8,0.0016827934371055953,7,0.001472444257467396,0.5141349923728812,5045811
RefSoil_272,4628,0.0009475476676056834,14,136,0.029386343993085567,93,0.020095073465859984,8,0.001728608470181504,5,0.00108038029386344,0.5156643265296763,4884187
RefSoil_273,4496,0.0008772848969043902,4,81,0.018016014234875446,121,0.026912811387900356,21,0.004670818505338078,2,0.00044483985765124553,0.7391671608223609,5124903
RefSoil_274,4045,0.0008656405954408882,8,66,0.016316440049443756,86,0.021260815822002472,31,0.007663782447466007,2,0.0004944375772558715,0.5952266715744601,4672840
RefSoil_275,4580,0.0009352479642531075,14,140,0.03056768558951965,93,0.020305676855895197,8,0.0017467248908296944,5,0.001091703056768559,0.5135322008120321,4897097
RefSoil_276,4720,0.0009479952311019561,14,135,0.028601694915254237,93,0.019703389830508476,8,0.001694915254237288,5,0.001059322033898305,0.5148232711941205,4978928
RefSoil_277,3658,0.0009228320195969358,8,107,0.02925095680699836,71,0.019409513395297978,6,0.0016402405686167304,4,0.0010934937124111536,0.6550419600972278,3963885
RefSoil_278,6603,0.0009488958577095956,6,209,0.03165227926699985,218,0.033015296077540515,29,0.004391943056186582,9,0.0013630168105406633,0.604226215162962,6958614
RefSoil_279,5701,0.0010054925537817702,28,51,0.008945798982634626,43,0.0075425363971233115,10,0.0017540782318891423,5,0.0008770391159445711,0.35072095279987614,5669858
RefSoil_280,2957,0.0009812787153445509,12,29,0.009807237064592493,23,0.007778153533987149,2,0.0006763611768684477,3,0.0010145417653026716,0.3772215244166502,3013415
RefSoil_281,4069,0.0008784980425405499,8,134,0.03293192430572622,82,0.020152371590071272,9,0.0022118456623248955,2,0.0004915212582944212,0.6745593314347067,4631769
RefSoil_282,3921,0.0008994670640440737,4,113,0.028819178780923233,95,0.024228513134404488,1,0.0002550369803621525,4,0.00102014792144861,0.6230455344591544,4359248
RefSoil_283,5350,0.0009750720550910243,28,156,0.029158878504672896,144,0.02691588785046729,12,0.0022429906542056075,5,0.0009345794392523365,0.3486772008469822,5486774
RefSoil_284,4494,0.0009270677799181524,4,52,0.011570983533600357,46,0.010235870048954161,7,0.001557632398753894,3,0.0006675567423230974,0.3926699345771527,4847542
RefSoil_285,5889,0.0008874188152680038,6,47,0.007980981490915267,20,0.0033961623365596876,8,0.001358464934623875,0,0.0,0.3803435752927171,6636100
RefSoil_286,5753,0.000919304466991968,10,149,0.025899530679645403,120,0.020858682426560055,27,0.004693203545976013,5,0.0008691117677733357,0.672388043960427,6257992
RefSoil_287,2995,0.0009918279339147862,4,52,0.01736227045075125,23,0.007679465776293823,0,0.0,1,0.000333889816360601,0.5804687057589272,3019677
RefSoil_289,6105,0.0009133371003813575,8,109,0.017854217854217855,66,0.010810810810810811,18,0.0029484029484029483,3,0.0004914004914004914,0.6547889458234762,6684279
RefSoil_290,5744,0.0009888896253530365,26,56,0.009749303621169917,41,0.007137883008356546,12,0.0020891364902506965,3,0.0005222841225626741,0.34583195246305654,5808535
RefSoil_291,5701,0.0010074759273161166,24,57,0.00999824592176811,45,0.00789335204350114,10,0.0017540782318891423,3,0.0005262234695667427,0.34873211071950144,5658696
RefSoil_292,4922,0.0009208392546178536,10,72,0.014628199918732222,65,0.013206013815522145,37,0.007517269402681837,2,0.0004063388866314506,0.4695045428319343,5345124
RefSoil_293,2811,0.0009498373686497577,6,25,0.008893632159373888,8,0.002845962290999644,12,0.004268943436499467,0,0.0,0.5467028715431969,2959454
RefSoil_294,3830,0.0009563655114120874,14,69,0.018015665796344647,147,0.03838120104438642,32,0.00835509138381201,4,0.0010443864229765013,0.31619016941153555,4004745
RefSoil_295,2218,0.0009653883468312151,12,59,0.02660054102795311,25,0.01127141568981064,0,0.0,1,0.0004508566275924256,0.39499356045059003,2297521
RefSoil_297,4615,0.0009151059302036909,10,148,0.03206933911159263,140,0.030335861321776816,0,0.0,4,0.000866738894907909,0.6514414058565193,5043132
RefSoil_298,4516,0.0008868472462568212,4,78,0.017271922054915855,121,0.02679362267493357,20,0.0044286979627989375,3,0.0006643046944198405,0.7379405663097022,5092196
RefSoil_299,8640,0.0009654157679212007,14,244,0.02824074074074074,200,0.023148148148148147,7,0.0008101851851851852,7,0.0008101851851851852,0.6759881432641244,8949512
RefSoil_300,3489,0.0008469301754740284,16,39,0.01117798796216681,85,0.024362281456004584,17,0.004872456291200917,0,0.0,0.36942200960096944,4119584
RefSoil_301,4416,0.0009257805350868936,8,146,0.03306159420289855,104,0.02355072463768116,9,0.0020380434782608695,5,0.0011322463768115942,0.6823862077148797,4770029
RefSoil_302,5542,0.0009940742983543065,26,52,0.009382894261999277,44,0.007939372067845544,10,0.001804402742692169,9,0.001623962468422952,0.3503008769808841,5575036
RefSoil_303,3797,0.0008712096529203535,4,30,0.007900974453515933,24,0.006320779562812747,26,0.006847511193047142,0,0.0,0.5281182513948074,4358308
RefSoil_304,6845,0.0009294942302103957,6,271,0.039590942293644994,235,0.03433162892622352,19,0.0027757487216946678,10,0.0014609203798392988,0.5913500683032283,7364220
RefSoil_305,5745,0.0008976615798656305,8,76,0.013228894691035683,52,0.009051348999129677,49,0.008529155787641428,6,0.0010443864229765013,0.567611963946036,6399962
RefSoil_306,3562,0.0009266314449597311,6,123,0.034531162268388545,86,0.024143739472206625,17,0.004772599663110612,2,0.0005614823133071309,0.660088589295976,3844031
RefSoil_307,1799,0.0009592072970135542,10,25,0.013896609227348526,11,0.006114508060033352,0,0.0,1,0.0005558643690939411,0.3617955038290979,1875507
RefSoil_308,1578,0.0009916370683739413,6,52,0.032953105196451206,16,0.010139416983523447,13,0.008238276299112801,2,0.0012674271229404308,0.2925429897920453,1591308
RefSoil_309,4049,0.0009147475192923844,2,40,0.009878982464806126,60,0.014818473697209187,0,0.0,4,0.0009878982464806125,0.6483260052621139,4426358
RefSoil_310,3707,0.000898937110534345,14,143,0.03857566765578635,89,0.024008632317237658,12,0.0032371189641219314,4,0.0010790396547073105,0.5272223716274399,4123759
RefSoil_311,1719,0.0010346770290865228,4,17,0.009889470622454915,10,0.005817335660267597,4,0.002326934264107039,2,0.0011634671320535194,0.323485543413098,1661388
RefSoil_312,5500,0.0009968418238580498,28,53,0.009636363636363636,41,0.007454545454545454,11,0.002,3,0.0005454545454545455,0.3489642360340195,5517425
RefSoil_313,3347,0.0008009192744202608,2,42,0.01254855094114132,27,0.00806692560501942,2,0.0005975500448162533,1,0.00029877502240812666,0.5975013328713351,4178948
RefSoil_314,2802,0.000950120697880946,12,31,0.011063526052819414,20,0.007137758743754461,2,0.0007137758743754461,3,0.0010706638115631692,0.37592430772924207,2949099
RefSoil_315,3949,0.0008411206393624437,2,60,0.015193719929095973,36,0.009116231957457584,10,0.0025322866548493288,6,0.0015193719929095975,0.6348083793422135,4694927
RefSoil_316,5846,0.0009169991821358646,30,65,0.01111871365035922,92,0.01573725624358536,26,0.004447485460143688,4,0.0006842285323297981,0.4668992471069664,6375142
RefSoil_317,8190,0.000915556512474206,8,133,0.01623931623931624,93,0.011355311355311355,0,0.0,9,0.001098901098901099,0.6678620324527335,8945379
RefSoil_318,3513,0.0008999565008215658,8,34,0.009678337603188158,23,0.00654711073156846,0,0.0,5,0.0014232849416453174,0.6219283508585324,3903522
RefSoil_319,4850,0.0008927938649414576,12,113,0.023298969072164947,61,0.012577319587628866,8,0.0016494845360824743,5,0.0010309278350515464,0.648647325254009,5432385
RefSoil_320,3851,0.0009153314814370253,18,96,0.02492858997662945,131,0.03401713840560893,24,0.006232147494157362,5,0.0012983640612827837,0.2786272832481504,4207219
RefSoil_321,2887,0.0010590383623532587,2,34,0.011776931070315206,4,0.0013855213023900243,0,0.0,1,0.00034638032559750607,0.3457747414031543,2726058
RefSoil_322,4077,0.0009457217861406873,18,29,0.0071130733382389014,52,0.012754476330635272,24,0.005886681383370125,3,0.0007358351729212656,0.27698212453604076,4310993
RefSoil_323,5625,0.0010093803284066004,22,55,0.009777777777777778,45,0.008,11,0.0019555555555555554,6,0.0010666666666666667,0.3480784808009581,5572726
RefSoil_324,6070,0.0008917853056994484,10,0,0.0,0,0.0,60,0.009884678747940691,7,0.0011532125205930808,0.5975759306705242,6806571
RefSoil_325,4227,0.0008941210115687879,4,89,0.021055121835817366,208,0.049207475751123726,0,0.0,2,0.0004731488052992666,0.7221390454417385,4727548
RefSoil_326,3022,0.000994931839596707,18,99,0.032759761747187296,76,0.02514890800794176,13,0.004301786896095301,2,0.0006618133686300463,0.47864254686747915,3037394
RefSoil_327,6609,0.0008960509088158041,10,206,0.0311696171886821,158,0.023906793766076562,54,0.008170676350431231,4,0.0006052352852171282,0.670881409580681,7375697
RefSoil_328,2807,0.001071790898826681,2,35,0.012468827930174564,8,0.0028500178126113287,0,0.0,1,0.0003562522265764161,0.3457012479281064,2618981
RefSoil_329,5184,0.0009355575202744735,16,266,0.05131172839506173,173,0.033371913580246916,0,0.0,6,0.0011574074074074073,0.5666092951898736,5541081
RefSoil_330,2671,0.000931706376101714,10,51,0.019093972295020592,73,0.027330587794833397,9,0.0033695245226506927,4,0.001497566454511419,0.3710723832253784,2866783
RefSoil_331,6436,0.0009203614234713613,2,235,0.03651336233685519,227,0.03527035425730267,1,0.00015537600994406463,4,0.0006215040397762585,0.6630383224139325,6992905
RefSoil_332,4639,0.0008619366614976479,6,41,0.00883811166199612,42,0.009053675361069196,54,0.01164043974994611,3,0.0006466910972192282,0.6190056011947829,5382066
RefSoil_333,2288,0.0009035046740966236,4,63,0.027534965034965036,48,0.02097902097902098,0,0.0,2,0.0008741258741258741,0.7209406557753811,2532361
RefSoil_334,7147,0.0009515564945228584,6,211,0.029522876731495732,271,0.03791800755561774,30,0.0041975654120610046,6,0.0008395130824122009,0.6001970215895613,7510852
RefSoil_335,4895,0.0009200328843622979,10,181,0.03697650663942799,156,0.03186925434116445,21,0.004290091930541369,5,0.0010214504596527069,0.627358300839288,5320462
RefSoil_336,3827,0.0008810925639885705,10,99,0.02586882675725111,91,0.02377841651424092,43,0.011235955056179775,3,0.0007839038411288215,0.4651135002397852,4343471
RefSoil_337,4252,0.0008635782033836343,14,137,0.032220131702728125,69,0.016227657572906867,36,0.008466603951081843,2,0.00047036688617121356,0.5129061478156671,4923700
RefSoil_339,4395,0.0009496388887388385,14,164,0.03731513083048919,105,0.023890784982935155,4,0.0009101251422070534,4,0.0009101251422070534,0.5021288548694651,4628075
RefSoil_340,4422,0.0009433227701946697,14,166,0.03753957485300769,104,0.023518769787426504,4,0.0009045680687471732,4,0.0009045680687471732,0.5014261837132827,4687685
RefSoil_341,4368,0.0009462873602612169,14,163,0.037316849816849816,103,0.02358058608058608,4,0.0009157509157509158,4,0.0009157509157509158,0.5020505059214452,4615934
RefSoil_342,5778,0.0009318752125870569,10,159,0.027518172377985463,126,0.021806853582554516,25,0.004326756663205262,4,0.0006922810661128419,0.6715697904054915,6200401
RefSoil_343,2050,0.000943781904432184,8,25,0.012195121951219513,11,0.005365853658536586,0,0.0,1,0.0004878048780487805,0.5130582585060071,2172112
RefSoil_344,4228,0.0008081076824511428,6,89,0.021050141911069062,68,0.01608325449385052,0,0.0,2,0.0004730368968779565,0.4152975854629303,5231976
RefSoil_345,2477,0.0008837893691235321,4,0,0.0,0,0.0,0,0.0,3,0.0012111425111021397,0.4216567286449086,2802704
RefSoil_347,3147,0.0009313166544690918,6,97,0.030823006037496027,80,0.02542103590721322,0,0.0,4,0.001271051795360661,0.5654740466877591,3379087
RefSoil_348,9010,0.000850109872691093,6,171,0.01897891231964484,494,0.05482796892341842,0,0.0,16,0.0017758046614872365,0.6890575480038458,10598630
RefSoil_349,7096,0.000767845786787101,12,140,0.019729425028184894,97,0.01366967305524239,0,0.0,5,0.0007046223224351747,0.4466875775515047,9241439
RefSoil_350,3901,0.000894272711684277,6,35,0.008972058446552167,36,0.009228402973596514,0,0.0,5,0.001281722635221738,0.6648407548111,4362204
RefSoil_352,3468,0.0008687503146965348,4,45,0.012975778546712802,24,0.006920415224913495,17,0.004901960784313725,3,0.0008650519031141869,0.5792295026404448,3991941
RefSoil_353,4646,0.0009096854281943743,4,62,0.01334481274214378,35,0.0075333620318553595,7,0.001506672406371072,2,0.00043047783039173483,0.6152316506306709,5107260
RefSoil_354,3384,0.0010029623548275714,6,25,0.007387706855791962,11,0.0032505910165484633,15,0.004432624113475178,0,0.0,0.6472165868159651,3374005
RefSoil_355,3111,0.0009198685395201959,10,74,0.02378656380585021,20,0.006428801028608165,0,0.0,1,0.0003214400514304082,0.5244392010065035,3382005
RefSoil_356,1902,0.0008448391962745345,6,53,0.02786540483701367,29,0.015247108307045216,2,0.0010515247108307045,4,0.002103049421661409,0.4606772216783428,2251316
RefSoil_357,4526,0.0008827445671518771,14,123,0.027176314626601857,66,0.014582412726469289,37,0.008174988952717632,3,0.0006628369421122404,0.49854218420963836,5127191
RefSoil_358,5087,0.0008939688297127332,18,119,0.023392962453312363,66,0.012974248083349715,19,0.0037350108118734027,5,0.000982897582071948,0.6047434650386487,5690355
RefSoil_359,4920,0.0008617210882066113,8,72,0.014634146341463415,163,0.033130081300813005,0,0.0,9,0.001829268292682927,0.7075754741567744,5709504
RefSoil_360,2287,0.0009793673381206854,6,55,0.024048972452995192,46,0.020113686051595976,27,0.011805859204197638,0,0.0,0.3848870815581319,2335181
RefSoil_361,2859,0.0009104077856265111,4,52,0.01818817768450507,84,0.02938090241343127,0,0.0,5,0.0017488632388947185,0.5284673592219469,3140351
RefSoil_362,3455,0.0008906307960280187,6,81,0.023444283646888567,109,0.03154848046309696,0,0.0,3,0.0008683068017366136,0.7155755730519611,3879273
RefSoil_363,1459,0.0010194734094922128,2,4,0.0027416038382453737,16,0.010966415352981495,0,0.0,1,0.0006854009595613434,0.4668775954122998,1431131
RefSoil_364,4166,0.000853929304656395,14,105,0.025204032645223237,74,0.017762842054728757,48,0.011521843494959194,3,0.0007201152184349496,0.5297686396820087,4878624
RefSoil_365,9226,0.0008787388069382458,12,217,0.023520485584218515,512,0.05549533925861695,0,0.0,26,0.0028181226967266423,0.6998824093939903,10499138
RefSoil_366,3235,0.0008293904172718311,4,88,0.027202472952086554,54,0.01669242658423493,14,0.004327666151468315,2,0.0006182380216383308,0.6210603634704156,3900455
RefSoil_367,7069,0.0009211345187375102,4,71,0.010043853444617343,120,0.016975526948649032,0,0.0,8,0.0011317017965766021,0.6969669407961604,7674232
RefSoil_368,5220,0.0009475756494841431,6,91,0.01743295019157088,37,0.007088122605363984,5,0.0009578544061302681,0,0.0,0.6347084979564497,5508795
RefSoil_369,3090,0.0009814041384129202,10,30,0.009708737864077669,24,0.007766990291262136,2,0.0006472491909385113,6,0.001941747572815534,0.3745432024265138,3148550
RefSoil_370,2964,0.0009761100040407793,10,79,0.026653171390013497,84,0.02834008097165992,2,0.0006747638326585695,3,0.0010121457489878543,0.3749625808032358,3036543
RefSoil_371,4216,0.0009799261568927788,14,44,0.010436432637571158,38,0.009013282732447819,12,0.0028462998102466793,7,0.0016603415559772296,0.3936844038104624,4302365
RefSoil_372,5169,0.000935271571634402,16,285,0.05513639001741149,183,0.035403366221706326,0,0.0,7,0.0013542271232346683,0.5686724372808042,5526737
RefSoil_373,6688,0.0008691653958848241,18,204,0.030502392344497607,182,0.02721291866028708,74,0.011064593301435407,3,0.0004485645933014354,0.6677803714694379,7694738
RefSoil_374,3547,0.000844318157743959,8,80,0.02255427121511136,14,0.0039469974626444885,1,0.000281928390188892,1,0.000281928390188892,0.3667197251717022,4201023
RefSoil_376,2695,0.0009514203699983796,12,34,0.01261595547309833,20,0.0074211502782931356,2,0.0007421150278293135,3,0.0011131725417439704,0.36921111894449177,2832607
RefSoil_377,3877,0.0009061974603564906,14,103,0.026566933195769925,62,0.015991746195511993,2,0.0005158627805003869,3,0.0007737941707505803,0.44412464060049783,4278317
RefSoil_378,2392,0.0009638554216867469,8,41,0.017140468227424748,59,0.024665551839464884,5,0.0020903010033444815,0,0.0,0.33723455695692467,2481700
